2018-11-26 23:51:01,834 DEBUG    [71324] (deoplete.child) Loaded Filter: converter_remove_paren (/Users/jaimegonzalezgarcia/.config/nvim/pack/minpac/start/deoplete.nvim/rplugin/python3/deoplete/filter/converter_remove_paren.py)
2018-11-26 23:51:01,834 DEBUG    [71322] (deoplete.child) Attribute: max_kind_width (40)
2018-11-26 23:51:01,834 DEBUG    [71322] (deoplete.child) Attribute: max_menu_width (40)
2018-11-26 23:51:01,834 DEBUG    [71323] (deoplete.child) Loaded Filter: converter_auto_delimiter (/Users/jaimegonzalezgarcia/.config/nvim/pack/minpac/start/deoplete.nvim/rplugin/python3/deoplete/filter/converter_auto_delimiter.py)
2018-11-26 23:51:01,834 DEBUG    [71322] (deoplete.child) Attribute: max_pattern_length (80)
2018-11-26 23:51:01,834 DEBUG    [71322] (deoplete.child) Attribute: min_pattern_length (4)
2018-11-26 23:51:01,834 DEBUG    [71322] (deoplete.child) Attribute: sorters (['sorter_rank'])
2018-11-26 23:51:01,834 DEBUG    [71323] (deoplete.child) Loaded Filter: converter_remove_paren (/Users/jaimegonzalezgarcia/.config/nvim/pack/minpac/start/deoplete.nvim/rplugin/python3/deoplete/filter/converter_remove_paren.py)
2018-11-26 23:51:01,834 DEBUG    [71324] (deoplete.child) Loaded Filter: matcher_head (/Users/jaimegonzalezgarcia/.config/nvim/pack/minpac/start/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_head.py)
2018-11-26 23:51:01,834 DEBUG    [71323] (deoplete.child) Loaded Filter: matcher_head (/Users/jaimegonzalezgarcia/.config/nvim/pack/minpac/start/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_head.py)
